StartDate,EndDate,Duration,RecordedDate,ResponseId,UserLanguage,Approached,Consent,rawnumund18,rawnum1824,rawnumov24,highesteducation_specify,rawLACity,rawLACity_specify,reason_hmls_specify,rawsurveystatus,age_cat,elig_age,numund18Count,num1824Count,numov24Count,placelast30days,placelastnight,dwellinglast30days,dwellinglastnight,elig_placelast30days,elig_placelastnight,hmls_first_time,hmls_first_age,hmlspast1yr,hmlspast3yrs,hmls1yrpast3yrs,hmlsMoreThan1YrIn3Yr,hmlsmorethan1Yr,time_hmls,time_hmls_days,hmls_gtyr,hmls_leyr,reason_marsplit,reason_childsup,reason_hhconflict,reason_deathill,reason_domviol,reason_eviction,reason_sexorient,reason_foster,reason_medical,reason_mental,reason_nofam,reason_immig,reason_hospital,reason_jail,reason_subsabuse,reason_safety,reason_prevhouseprog,reason_unemployed,reason_livingcond,reason_other,reason_hmls_ct,car,van,rv_camper,tent,MSShelter,car_count,van_count,rv_camper_count,tent_count,MSShelter_count,any_CVRTM,place_befhmls,LAC_yrs,LAC_days,LAC_res,foster_care,mandated_stay,prison,jail,adult_probation,parole,juv_detention,Juv_probation,childsys_ilp,childsys_fcare_nonfam,childsys_fcare_fam,childsys_fcare_AB12,childsys_ct,sysinvolve_ct,justice_system,emp_status,humtraf,humtraf_other,humtraf_agri,humtraf_panhandle,humtraf_dtdsales,humtraf_restaurant,humtraf_hholdwk,humtraf_illegal,humtraf_sex,humtraf_ct,govasst_calworks,govasst_capi,govasst_ssret,govasst_ssidi,govasst_childsup,govasst_food,govasst_grga,govasst_mcaid,govasst_unemp,govasst_mcare,govasst_vetpen,govasst_vetmed,govasst_vetdis,govasst_wic,govasst_chip,govasst_mhla,govasst_fcareAB12,govasst_studentfinaid,govasst_ct,dv_neglect,dv_physical,dv_physical_rel,dv_physical_sp,dv_sexual,dv_sexual_rel,dv_sexual_sp,dv_dating,dv_stalking,domviol,dv_ct,flee_dv_hmls,highesteducation,receivedGift,survey_dropin,observed_subsabuse,observed_mental,observed_physical,observed_ct,elig_status,elig_samp,n_kid,n_und18,n_1824,n_25p,n_chron,n_fam,chronicHH,vetHH,age_und18,age_1824,hhold_type,YHH_type,mental,subsabuse,hiv,longdurcond,SamplingWeight,wtmiss,dup,first_record,CoC,male,female,gender,transgender,nonconforming,sexorient,white,black,asian,ai_an,nh_pi,multirace,NH_white,NH_black,NH_asian,NH_ai_an,NH_nh_pi,NH_multirace,race,NH_race,Hispanic,nonHispanic,ment_illness,depression,PTSD,drugabuse,alcohol,physical,otherchronhealth,braininjury,develop,phys_disab,phys_illness,otherhealth,rawveteran,veteran,vetdischarge,natguard,hispanic_specify,AmerIndAK_specify,Asian_specify,PacIsl_specify,Other_specify,otherhealth_specify,relation,indiv_seq,youth_wtadj,SPA,SD,CD,SSD,AD,USCD,city_name,Community,wt_spa,strata,observed_age,observed_gender,observed_eth,observed_race,schoolenroll
27JAN18:12:45:37,27JAN18:12:54:19,0,29JAN18:16:12:40,R_fET02OAWHWcWA05,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",9,0,0,,,Van Nuys,,,Complete,2,1,0,1,9,16,23,16,X,1,0,1,,1,1,M,0,1,10,3653,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,,4,,10,,1,1,23,8401,7,0,0,0,1,0,0,0,1,0,0,0,,0,2,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,2,0,Less than high school diploma/No GED,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,1,29,0,1,1,1,0,1,0,0,1,,,,,,,,,,,,,X,,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,,,0,2,SALVADORIAN,,0,1,2,2,3,North Hills East NC,18,46,6,Los Angeles,0,1.2,1006FG,18-24,1,1,6
27JAN18:12:05:51,27JAN18:12:23:08,0,27JAN18:16:47:42,R_fEW6EEH26r7vMc1,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",1,0,0,,11,,,,Complete,2,1,0,1,1,15,14,15,14,1,1,1,,1,1,M,0,0,0.123287671,45,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,,,,,1,3,0.082191781,30,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other (Specify):,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,M,1,25,0,1,2,0,1,2,0,0,1,1,0,0,0,0,0,,,,,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,1,,,0,1,1,1,5,Lancaster,21,36,0,Lancaster,0,1.6,101FG,18-24,2,M,1
22JAN18:16:01:57,22JAN18:17:13:14,0,22JAN18:17:42:17,R_fFdjrZhanTEEzVL,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,Van Nuys,,,Complete,2,1,0,1,0,15,15,15,15,1,1,1,,1,1,M,0,0,0.076923077,28,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,0,1,20,7305,6,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,3,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,High school diploma/GED,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,1,0,0,1,1,34,0,1,1,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,4,,,0,1,4,4,1,Downtown Los Angeles NC,30,53,14,Los Angeles,0,1,1014FG,18-24,2,0,2
25JAN18:15:48:52,25JAN18:15:58:04,0,25JAN18:17:53:33,R_fI7D6Sb2zB8eF50,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,,,,Complete,2,1,0,1,0,15,15,15,15,1,1,1,,1,1,M,0,0,0.333333333,122,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,1,,1,2,2,731,4,1,1,0,0,0,0,0,0,0,0,1,,1,2,0,2,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Less than high school diploma/No GED,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,M,1,37,0,1,1,0,1,2,0,0,1,,,,,,,,,,,,,M,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,6,,,0,1,6,6,2,South Central NC,30,59,9,Los Angeles,0,1.4,1009FG,18-24,1,0,2
31JAN18:09:07:57,31JAN18:10:50:12,0,31JAN18:11:19:52,R_fKVNCWovxF7DAnl,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",1,0,0,,,Boyle Heights,,,Complete,2,1,0,1,1,15,15,15,15,1,1,1,,1,1,M,0,1,16,5844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,,,,1,1,23,8401,7,,0,1,1,0,0,0,0,R,R,R,,R,2,1,2,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,2,1,Less than high school diploma/No GED,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,1,37,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,,,,,,,2,,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,,0,,,0,6,,,0,1,6,6,2,West Adams NC,30,54,10,Los Angeles,0,1,1010FG,18-24,1,0,2
29JAN18:15:09:30,29JAN18:15:18:50,0,29JAN18:16:49:34,R_fPy3oscYALCW4lB,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,Downtown Los Angeles,,,Complete,2,1,0,1,0,15,15,15,15,1,1,0,19,1,2,M,0,0,0.083333333,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,0,1,23,8401,7,0,0,0,0,0,0,0,1,0,0,0,,0,1,1,3,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Less than high school diploma/No GED,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,M,1,34,0,1,2,1,0,1,0,0,1,1,0,0,0,0,0,,,,,,,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,8,,,0,1,8,8,4,Carson,35,64,0,Carson,0,1,108FG,18-24,1,1,1
26JAN18:15:37:07,26JAN18:15:51:41,0,31JAN18:12:31:16,R_fWL31X5ra4OsZOK,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,,,,Complete,2,1,0,1,0,15,15,15,15,1,1,0,16,M,2,M,0,1,1,365,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,,,,1,1,1,4,0.010958904,4,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,6,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,Some college or Associate's Degree,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,2,1,1,0,0,1,1,33,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,1,5,,,0,1,10,5,3,Venice NC,26,62,11,Los Angeles,0,1.2,1011FG,18-24,1,0,1
24JAN18:13:42:00,24JAN18:16:30:29,0,24JAN18:17:22:14,R_fWfWHPohqdlXOq3,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,4,0,,,,,,Complete,2,1,0,5,0,4,4,4,4,1,1,0,22,2,3,1,1,0,0.416666667,152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,,,,5,,1,4,3,1096,4,0,0,0,1,1,0,0,0,0,0,0,,0,2,1,5,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,2,0,Some college or Associate's Degree,0,0,M,M,M,M,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,M,1,28,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,4,,,0,1,11,4,3,Hollywood Studio District NC,24,43,13,Los Angeles,0,1.4,1013DI,18-24,M,0,1
24JAN18:21:52:06,24JAN18:22:06:44,0,24JAN18:23:35:38,R_fZfinep79m3Rmi4,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,Hollywood,,,Complete,2,1,0,1,0,15,15,15,15,1,1,0,15,M,3,1,1,1,2,731,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,D,D,D,D,D,,,,,,D,1,22,8036,7,0,0,0,1,0,0,1,1,0,0,0,,0,3,1,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Less than high school diploma/No GED,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,1,28,0,1,1,1,0,1,0,0,2,,,,,,,,,,,,,X,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,,0,4,HL,,0,1,11,4,3,Central Hollywood NC,26,50,13,Los Angeles,0,1.2,1013FG,18-24,1,1,6
29JAN18:19:18:20,29JAN18:19:30:02,0,30JAN18:14:45:39,R_fbfj9sPXitCskXM,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",1,0,2,,,,,Stolen items,Complete,M,1,2,1,1,15,15,15,15,1,1,S,,1,1,M,0,0,0.416666667,152,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,0,0,0,0,0,,,,,,0,S,S,S,3,,S,S,S,S,S,S,S,S,S,S,,S,1,S,S,1,0,0,0,0,0,0,0,1,1,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,0,S,S,0,S,S,S,S,S,S,0,S,0,0,S,S,S,S,1,1,1,0,2,0,0,3,0,1,M,M,1,2,Y,Y,Y,M,1,29,0,1,1,,,R,,,M,,,,,,,,,,,,,R,,,,M,M,M,M,M,Y,Y,Y,Y,M,M,R,M,Y,,0,,,0,2,,,1,3,2,2,3,Van Nuys NC,18,46,4,Los Angeles,0,1.2,1004FG,18-24,1,0,2
29JAN18:19:18:20,29JAN18:19:30:02,0,30JAN18:14:45:39,R_fbfj9sPXitCskXM,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",1,0,2,,,,,Stolen items,Complete,2,1,2,1,1,15,15,15,15,1,1,S,,1,1,M,0,0,0.416666667,152,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,0,0,0,0,0,,,,,,0,S,S,S,3,,S,S,S,S,S,S,S,S,S,S,,S,1,S,S,1,0,0,0,0,0,0,0,1,1,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,0,S,S,0,S,S,S,S,S,S,0,S,0,0,S,S,S,S,1,1,1,0,2,0,0,3,0,1,0,1,1,2,M,M,M,M,1,29,0,1,1,0,1,2,0,0,R,,,,,,,,,,,,,R,,,,M,M,M,M,M,M,M,M,M,M,M,R,R,0,,0,,,0,2,,,2,2,2,2,3,Van Nuys NC,18,46,4,Los Angeles,0,1.2,1004FG,18-24,1,0,2
29JAN18:19:18:20,29JAN18:19:30:02,0,30JAN18:14:45:39,R_fbfj9sPXitCskXM,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",1,0,2,,,,,Stolen items,Complete,2,1,2,1,1,15,15,15,15,1,1,1,,1,1,M,0,0,0.416666667,152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,0,4,0.794871795,290,3,0,0,0,1,0,0,0,0,0,0,0,,0,1,1,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor's Degree or greater,0,0,0,0,0,0,1,1,1,0,2,0,0,3,0,1,0,1,1,2,0,0,0,M,1,29,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bad conduct,0,,,0,2,,,0,1,2,2,3,Van Nuys NC,18,46,4,Los Angeles,0,1.2,1004FG,18-24,1,0,2
23JAN18:16:29:33,23JAN18:17:35:25,0,24JAN18:12:28:09,R_fgCnvYAzlubqYse,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,Long Beach,,,Complete,2,1,0,1,0,15,14,15,14,1,1,1,,1,1,M,0,1,4,1461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,,,,2,,1,1,5,1826,4,0,0,0,1,1,0,0,0,0,0,0,,0,2,1,3,0,M,M,M,M,M,M,M,,M,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,0,1,1,0,0,0,0,1,1,1,3,0,Bachelor's Degree or greater,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,2,1,1,1,0,1,14,29,1,1,1,0,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,,1,,,1,2,,Back Problems,0,1,2,2,3,Arleta NC,18,39,6,Los Angeles,0,14,1006NO,18-24,2,0,1
08FEB18:18:06:37,08FEB18:18:19:39,1,08FEB18:19:10:02,R_fhugyHE6W5OOiaG,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,,,,Complete,2,1,0,1,0,15,15,15,15,1,1,1,,1,1,M,0,1,1.5,548,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,,4,,3,,1,2,13,4748,6,0,M,M,M,M,M,M,M,0,0,0,,0,0,M,5,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,1,1,0,1,3,1,High school diploma/GED,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,2,1,0,0,0,1,1,35,1,1,2,0,1,2,0,0,1,,,,,,,,,,,,,X,,0,1,0,0,0,0,0,1,0,0,0,1,0,M,0,0,,1,,,1,3,"PHILIPINO, BLACK",,0,1,3,3,1,Pomona,20,52,0,Pomona,0,1,103FG,18-24,2,0,1
25JAN18:16:38:24,25JAN18:16:53:02,0,25JAN18:17:06:04,R_flelVHx4TWvc3ZG,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,North Hollywood,,,Complete,2,1,0,1,0,15,15,15,15,1,1,0,18,M,M,M,0,1,3,1096,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,,,,1,1,1,1,24,8766,7,0,R,R,R,R,R,R,R,0,0,0,,0,0,R,3,R,R,R,R,R,R,R,R,,R,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,0,1,6,R,High school diploma/GED,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,2,1,1,1,1,1,1,29,0,1,1,0,0,3,1,0,R,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,,,1,2,,,0,1,2,2,3,Greater Valley Glen NC,18,46,2,Los Angeles,0,5.2,1002FG,18-24,3,0,1
22JAN18:13:04:44,22JAN18:13:17:25,0,28JAN18:20:00:41,R_fuRnR6QBS2w4Wdy,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,2,0,,,Declined/Don't know,,,Complete,2,1,0,3,0,1,1,1,1,1,1,0,20,2,1,M,0,0,0.164383562,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,,,,,1,1,19,6940,6,1,0,0,1,0,0,0,0,0,1,0,,1,2,1,M,1,0,0,0,0,1,0,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,High school diploma/GED,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,1,29,0,1,1,0,1,2,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,2,,,0,1,2,2,3,Greater Valley Glen NC,18,46,2,Los Angeles,0,4.613333333,1002DI,.X - other value,2,0,2
31JAN18:16:15:25,31JAN18:16:25:38,0,31JAN18:18:31:13,R_fy4a70LIxweqvtU,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,Declined/Don't know,,,Complete,2,1,0,1,0,6,6,6,6,1,1,1,,1,1,M,0,0,0.5,183,0,1,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,0,0,0,0,1,,,,,1,1,1,18,6575,6,1,0,0,0,0,0,0,0,X,X,X,1,X,1,0,2,1,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Less than high school diploma/No GED,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,1,44,0,1,1,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,,0,6,,,0,1,6,6,2,Watts NC,35,35,15,Los Angeles,0,1,1015FG,18-24,2,0,2
29JAN18:12:02:59,29JAN18:12:14:07,0,29JAN18:12:35:28,R_g3XcvUHyn0ZclNE,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,Sun Valley,,,Complete,2,1,0,1,0,14,14,14,14,1,1,1,,1,1,M,0,1,1.5,548,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,1,,1,1,24,8766,7,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,0,M,High school diploma/GED,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,M,1,29,0,1,1,1,0,1,0,0,2,,,,,,,,,,,,,X,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,2,ITALIAN,,0,1,2,2,3,Sun Valley Area NC,18,39,6,Los Angeles,0,1.2,1006FG,18-24,1,1,M
25JAN18:15:19:07,25JAN18:15:33:03,0,25JAN18:17:18:03,R_g4GLKZbEp8heURR,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,,,,Complete,1,1,1,0,0,15,15,15,15,1,1,1,,1,1,M,0,1,3,1096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,0,4,0.002739726,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,3,1,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Less than high school diploma/No GED,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,,1,0,3,1,Y,Y,Y,M,1,33,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,Y,Y,Y,Y,0,0,0,0,Y,,0,,,0,5,,,0,1,10,5,2,Venice NC,26,62,11,Los Angeles,0,1,1011DI,18-24,1,0,2
24JAN18:16:30:35,24JAN18:16:42:33,0,24JAN18:17:47:02,R_g4mxvfZA3chKkq8,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,Hacienda Heights,,,Complete,2,1,0,1,0,15,15,15,15,1,1,0,23,1,1,M,0,0,0.333333333,122,0,1,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,0,0,0,0,0,,,,,,0,1,23,8401,7,,1,0,0,0,0,0,0,R,R,R,,R,1,0,3,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Less than high school diploma/No GED,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,D,1,29,0,1,1,1,0,1,0,0,1,,,,,,,,,,,,,X,,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,0,,,0,2,NATIVE AMERICAN,,0,1,2,2,3,Sylmar NC,18,39,7,Los Angeles,0,1.2,1007FG,18-24,1,0,2
24JAN18:15:45:43,24JAN18:15:54:46,0,24JAN18:16:28:13,R_g8Lx4R8g75ktrDr,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,,,,Complete,2,1,0,1,0,4,4,4,4,1,1,0,13,M,1,M,0,1,1,365,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4,1,0,0,1,0,1,,,1,,1,4,1,365,3,1,1,0,1,1,0,1,1,1,1,0,1,2,6,1,2,1,0,0,0,1,0,0,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,High school diploma/GED,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,2,1,1,1,0,1,1,28,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,Honorable,1,,,1,4,,Anxiety,0,1,11,4,3,Central Hollywood NC,26,50,13,Los Angeles,0,1,1013FG,18-24,2,0,1
25JAN18:14:50:52,25JAN18:15:21:41,0,25JAN18:16:57:09,R_gDLjDwexgKn8edS,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,1,0,,,,,,Complete,2,1,0,2,0,15,15,15,15,1,1,1,,1,1,M,0,0,0.166666667,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,0,4,0.166666667,61,3,0,1,0,1,0,0,0,1,0,0,0,,0,3,1,0,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Less than high school diploma/No GED,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,1,0,0,1,1,33,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,5,,,0,1,10,5,2,Venice NC,26,62,11,Los Angeles,0,1.4,1011DI,18-24,1,0,1
29JAN18:12:17:48,29JAN18:12:31:21,0,29JAN18:12:32:45,R_gFYgrmgvR568Tgn,EN,"Yes, proceed with survey","Yes, (Continue with the Demographic Survey)",0,0,0,,,,,,Complete,2,1,0,1,0,15,15,15,15,1,1,1,,1,1,M,0,0,0,0,,,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7,1,0,0,1,1,2,,,2,2,1,4,5,1826,4,0,1,0,1,1,0,0,1,0,0,0,,0,4,1,1,0,M,M,M,M,M,M,M,,M,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,7,0,Some college or Associate's Degree,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,1,1,1,0,1,1,29,0,1,1,0,1,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,6,6,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,,0,,,0,2,,Heart Failure,0,1,2,2,3,Sun Valley Area NC,18,39,6,Los Angeles,0,1.4,1006FG,18-24,2,1,6
